ID,CompanyFK,Score,Explanation,RecordedOn,RuleVersion
4860,19792,82,"Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4861,19852,79.5,"Upload more product catalogues; Add more gallery images; Add more case studies; ",2017-12-15 23:00:02.303,1
4862,19855,49,"Upload more product catalogues; Add more gallery images; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4863,19872,62.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4864,19888,51.75,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4865,19948,80,"Add more case studies; Add a tagline; ",2017-12-15 23:00:02.303,1
4866,19957,66.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4867,20005,34.5,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4868,20010,51.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4869,20016,46.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4870,20029,68,"Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4871,20046,74.5,"Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4872,20068,47.75,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4873,20069,51,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4874,20082,67.25,"Upload more product catalogues; Add more case studies; Add more additional contacts; ",2017-12-15 23:00:02.303,1
4875,20163,49.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4876,20449,64.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-12-15 23:00:02.303,1
4877,20468,46.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4878,20478,67,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4879,20560,56,"Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4880,20598,77.25,"Upload more product catalogues; Add more case studies; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4881,20651,65.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4882,20666,58.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4883,20751,55,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4884,20765,78.5,"Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4885,20857,62,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4886,20862,55.5,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4887,20953,56,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-12-15 23:00:02.303,1
4888,20976,53.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4889,20993,57.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4890,21033,59,"Upload more product catalogues; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4891,21068,68.5,"Add more gallery images; Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4892,21084,74,"Add more gallery images; Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4893,21106,47,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4894,21107,67.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4895,21108,59,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4896,21198,55.5,"Upload more product catalogues; Add more gallery images; Add more case studies; ",2017-12-15 23:00:02.303,1
4897,21224,43,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4898,21255,78.5,"Add more additional links; Add more case studies; Add a tagline; ",2017-12-15 23:00:02.303,1
4899,21329,67,"Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4900,21333,86.5,"Upload more product catalogues; Add a tagline; ",2017-12-15 23:00:02.303,1
4901,21354,54,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4902,21395,55.25,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4903,21400,68.25,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more additional contacts; ",2017-12-15 23:00:02.303,1
4904,21430,70.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4905,21462,47.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; ",2017-12-15 23:00:02.303,1
4906,21465,80,"Add more gallery images; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4907,21520,84,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4908,21545,31,"Upload an overview image; Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4909,21712,69.5,"Add more gallery images; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4910,22115,70,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4911,22125,63,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4912,22162,95,"Add more additional contacts; ",2017-12-15 23:00:02.303,1
4913,22186,48.75,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4914,22325,74,"Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4915,22327,85,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4916,22363,58,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; ",2017-12-15 23:00:02.303,1
4917,22399,69.25,"Upload more product catalogues; Add more gallery images; Add more additional contacts; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4918,22967,59,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4919,23065,49.25,"Upload more product catalogues; Add more gallery images; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4920,23138,57.5,"Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; ",2017-12-15 23:00:02.303,1
4921,23246,57,"Upload more product catalogues; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4922,23249,70.5,"Upload more product catalogues; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; ",2017-12-15 23:00:02.303,1
4923,23319,36,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
4924,23342,71.5,"Upload more product catalogues; Add more gallery images; Add more additional links; Add more case studies; ",2017-12-15 23:00:02.303,1
4925,23418,50.5,"Upload an overview image; Add more gallery images; Add more additional links; Add more case studies; Add more additional contacts; Add a tagline; Add a twitter handle; ",2017-12-15 23:00:02.303,1
